date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:12:23	397108/397108	---M--	200	added ('OK')	image/png	etag:%2260f34-64726178e44ac%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/hero-shapeImg-4.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/hero-shapeImg-4.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:23	3615/3615	---M--	200	added ('OK')	image/svg+xml	etag:%22e1f-647261776d4b4%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-icon-2.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-icon-2.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:23	3605/3605	---M--	200	added ('OK')	image/svg+xml	etag:%22e15-6472617725075%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-hover-2.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-hover-2.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:24	3394/3394	---M--	200	added ('OK')	image/svg+xml	etag:%22d42-647261777ceb3%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-icon-3.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-icon-3.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:24	3384/3384	---M--	200	added ('OK')	image/svg+xml	etag:%22d38-647261772fc55%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-hover-3.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-hover-3.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:24	730274/730274	---M--	200	added ('OK')	image/png	etag:%22b24a2-647261770ba36%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-bg-h4.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-bg-h4.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:24	4398/4398	---M--	200	added ('OK')	image/svg+xml	etag:%22112e-647261778b913%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-icon-4.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-icon-4.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:25	4388/4388	---M--	200	added ('OK')	image/svg+xml	etag:%221124-647261773c775%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-hover-4.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-hover-4.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:25	1134/1134	---M--	200	added ('OK')	image/svg+xml	etag:%2246e-647261779b313%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-icon-5.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-icon-5.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:25	1130/1130	---M--	200	added ('OK')	image/svg+xml	etag:%2246a-6472617747354%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-hover-5.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-hover-5.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:26	4150/4150	---M--	200	added ('OK')	image/svg+xml	etag:%221036-64726177adbf2%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-icon-6.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-icon-6.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:26	4142/4142	---M--	200	added ('OK')	image/svg+xml	etag:%22102e-6472617752ed4%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-hover-6.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/activity-hover-6.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:27	7161/7161	---M--	200	added ('OK')	image/png	etag:%221bf9-64726177e75d1%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/avtivity-h4-ele1.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/avtivity-h4-ele1.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:27	8628/8628	---M--	200	added ('OK')	image/jpeg	etag:%2221b4-64726177bc652%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/avtivity-h4-1.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/avtivity-h4-1.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:28	162637/162637	---M--	200	added ('OK')	image/png	etag:%2227b4d-647261783c52f%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/class-bg.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/class-bg.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:28	7768/7768	---M--	200	added ('OK')	image/jpeg	etag:%221e58-64726177cc052%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/avtivity-h4-2.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/avtivity-h4-2.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:29	7860/7860	---M--	200	added ('OK')	image/jpeg	etag:%221eb4-64726177d9b11%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/avtivity-h4-3.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/avtivity-h4-3.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:29	4357/4357	---M--	200	added ('OK')	image/png	etag:%221105-6472617951aaa%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/vs-about-h4-ele.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/vs-about-h4-ele.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:29	27822/27822	---M--	200	added ('OK')	image/png	etag:%226cae-6472617943fea%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/vs-about-h4-bg.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/vs-about-h4-bg.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:29	3609/3609	---M--	200	added ('OK')	image/png	etag:%22e19-647261795f569%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/vs-about-h4-ele1.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/vs-about-h4-ele1.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:30	72112/72112	---M--	200	added ('OK')	image/jpeg	etag:%22119b0-647261793846a%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/vs-about-h4-1.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/vs-about-h4-1.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:31	31493/31493	---M--	200	added ('OK')	image/jpeg	etag:%227b05-64726178c410c%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/instructor-1-1.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/instructor-1-1.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:31	157447/157447	---M--	200	added ('OK')	image/jpeg	etag:%2226707-6472617926b2a%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/video-bg-h4.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/video-bg-h4.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:31	61871/61871	---M--	200	added ('OK')	image/jpeg	etag:%22f1af-647261791afab%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/instructor-bg.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/instructor-bg.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:31	18569/18569	---M--	200	added ('OK')	image/jpeg	etag:%224889-64726178e15cc%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/instructor-1-2.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/instructor-1-2.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:32	24690/24690	---M--	200	added ('OK')	image/jpeg	etag:%226072-64726178fbbab%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/instructor-1-3.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/instructor-1-3.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:32	20689/20689	---M--	200	added ('OK')	image/jpeg	etag:%2250d1-64726178fdaeb%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/instructor-1-4.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/instructor-1-4.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:33	31141/31141	---M--	200	added ('OK')	image/jpeg	etag:%2279a5-6472617800c11%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/blog-h4-1.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/blog-h4-1.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:33	35194/35194	---M--	200	added ('OK')	image/jpeg	etag:%22897a-6472617812550%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/blog-h4-2.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/blog-h4-2.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:33	33305/33305	---M--	200	added ('OK')	image/jpeg	etag:%228219-647261781a250%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/blog-h4-3.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-4/blog-h4-3.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-4.html)
14:12:33	3052/3052	---M--	200	added ('OK')	image/svg+xml	etag:%22bec-6472617b22820%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/hero-ele1-icon-h5.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/hero-ele1-icon-h5.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:33	2992/2992	---M--	200	added ('OK')	image/svg+xml	etag:%22bb0-6472617b350ff%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/hero-ele2-icon-h5.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/hero-ele2-icon-h5.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:34	26395/26395	---M--	200	added ('OK')	image/svg+xml	etag:%22671b-6472617b3aebf%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/hero-ele3-icon-h5.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/hero-ele3-icon-h5.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:34	440/440	---M--	200	added ('OK')	image/png	etag:%221b8-6472617b4e73f%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/hero-star-icon-h5.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/hero-star-icon-h5.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:35	2790/2790	---M--	200	added ('OK')	image/png	etag:%22ae6-6472617a91003%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/feature-icon-h5-1.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/feature-icon-h5-1.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:35	2845/2845	---M--	200	added ('OK')	image/png	etag:%22b1d-6472617aa96a2%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/feature-icon-h5-2.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/feature-icon-h5-2.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:35	2478/2478	---M--	200	added ('OK')	image/png	etag:%229ae-6472617ac0da2%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/feature-icon-h5-3.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/feature-icon-h5-3.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:35	21779/21779	---M--	200	added ('OK')	image/jpeg	etag:%225513-6472617a0d2a6%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/about3-img2-h5.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/about3-img2-h5.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:36	27239/27239	---M--	200	added ('OK')	image/jpeg	etag:%226a67-6472617a2b705%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/about3-img3-h5.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/about3-img3-h5.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:36	148236/148236	---M--	200	added ('OK')	image/jpeg	etag:%222430c-6472617b1ca60%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/hero-banner-h5.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/hero-banner-h5.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:37	53698/53698	---M--	200	added ('OK')	image/jpeg	etag:%22d1c2-6472617a0f1e6%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/about3-img1-h5.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/about3-img1-h5.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:37	4489/4489	---M--	200	added ('OK')	image/svg+xml	etag:%221189-64726179ecf06%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/about-ele1-icon-h5.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/about-ele1-icon-h5.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:37	14846/14846	---M--	200	added ('OK')	image/svg+xml	etag:%2239fe-64726179edea6%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/about-ele2-icon-h5.svg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/about-ele2-icon-h5.svg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:37	1168/1168	---M--	200	added ('OK')	image/png	etag:%22490-6472617ad9441%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/featureP-icon-h5-1.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/featureP-icon-h5-1.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:38	1266/1266	---M--	200	added ('OK')	image/png	etag:%224f2-6472617af1ae1%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/featureP-icon-h5-2.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/featureP-icon-h5-2.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:38	1178/1178	---M--	200	added ('OK')	image/png	etag:%2249a-6472617af78a1%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/featureP-icon-h5-3.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/featureP-icon-h5-3.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:39	1416/1416	---M--	200	added ('OK')	image/png	etag:%22588-6472617b091e0%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/featureP-icon-h5-4.png	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/featureP-icon-h5-4.png	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
14:12:40	26251/26251	---M--	200	added ('OK')	image/jpeg	etag:%22668b-6472617b5549f%22	https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/team-nanny-img1-h5.jpg	C:/Users/Lenovo/OneDrive/Desktop/prince%20new/Jiwan Ram Basherhar Lal Sr. Sec. Public School/html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/assets/img/home-5/team-nanny-img1-h5.jpg	(from https://html.vecurosoft.com/Jiwan Ram Basherhar Lal Sr. Sec. Public School/demo/index-5.html)
